"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
382,95,2,1,TRUE,"2025-11-01T20:00:00Z",2,0,10,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,4,3.2,10.3,0,1.4,0,1,1,2,0,0,0,0,0.11,80,-63754,929246,9073,72827,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.41","Aston Villa","AVL",3,1230,1185,1170,1170,1290,1200,"MID",2,0,"Wirtz (LIV)","Florian Wirtz",0,51.4,1.2,6.2,0.132,0.08,0.212,1.262,1.4,2,10.8,18.04,6.56,3.54,1.19,2.006
382,106,13,2,FALSE,"2025-11-09T16:30:00Z",3,0,11,FALSE,82,0,0,0,3,0,0,0,0,0,0,0,9,2,2.7,7,1.2,0,3,0,3,1,0.1,0.08,0.18,1.53,80,-43948,889197,7263,51211,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.60","Man City","MCI",4,1265,1250,1210,1210,1320,1290,"MID",0,3,"Wirtz (LIV)","Florian Wirtz",0,48.2,1.4,7.4,0.132,0.074,0.206,1.276,1.4,1.8,10,17.84,6.92,3.48,0.72,2.064
382,117,16,0,TRUE,"2025-11-22T15:00:00Z",0,3,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-43433,849857,13483,56916,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.58","Nott'm Forest","NFO",3,1230,1130,1170,1110,1290,1150,"MID",0,3,"Wirtz (LIV)","Florian Wirtz",0,50,1.4,7.4,0.056,0.082,0.138,1.142,1.2,2,6.2,15.28,5.76,2.74,1.94,1.782
382,130,19,3,FALSE,"2025-11-30T14:05:00Z",0,2,13,FALSE,74,0,0,1,0,0,0,0,0,0,0,0,14,8.8,21.6,19,4.9,1,3,0,4,1,0.06,0.14,0.2,0.15,80,-42978,807295,475,43453,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.29","West Ham","WHU",3,1265,1075,1210,1050,1320,1100,"MID",2,0,"Wirtz (LIV)","Florian Wirtz",0,41,1.2,6,0.056,0.062,0.118,0.964,1,2.2,5.4,12.82,4.12,2.24,1.25,1.78
382,137,17,7,TRUE,"2025-12-03T20:15:00Z",1,1,14,FALSE,90,0,1,0,1,0,0,0,0,0,0,2,24,13.8,42.2,38,9.4,0,4,1,5,1,0.7,0.16,0.86,0.41,80,7558,819541,16375,8817,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.41","Sunderland","SUN",3,1230,1145,1170,1120,1290,1170,"MID",1,1,"Wirtz (LIV)","Florian Wirtz",0.2,50.2,1.6,7.6,0.068,0.07,0.138,0.866,1.2,1.8,6.8,10.54,4.04,2.14,1.44,1.48
382,146,11,3,FALSE,"2025-12-06T17:30:00Z",3,3,15,FALSE,67,0,0,1,0,0,0,0,0,0,0,0,11,5.4,29.6,2,3.7,0,1,0,1,1,0,0.06,0.06,0.31,80,15930,839865,23354,7424,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.51","Leeds","LEE",3,1265,1095,1210,1080,1320,1110,"MID",3,3,"Wirtz (LIV)","Florian Wirtz",0.2,51.8,2.6,10.2,0.172,0.076,0.248,0.44,1,1.4,12.8,15.36,5.56,3.38,1.91,1.308
382,156,6,5,TRUE,"2025-12-13T15:00:00Z",2,0,16,FALSE,77,0,0,1,0,0,0,0,0,0,0,0,26,20.2,34.2,18,7.2,3,9,4,16,1,0.05,0.14,0.19,1.68,80,9911,850393,31911,22000,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.90","Brighton","BHA",3,1230,1160,1170,1110,1290,1210,"MID",2,0,"Wirtz (LIV)","Florian Wirtz",0.4,62.6,3,11.6,0.172,0.088,0.26,0.48,1.2,2,13.2,19.22,6,3.84,1.88,1.452
382,169,18,8,FALSE,"2025-12-20T17:30:00Z",1,2,17,FALSE,90,0,1,0,1,0,0,0,0,0,0,3,33,31.8,39.1,32,10.3,0,7,1,8,1,0.12,0.21,0.33,1.07,80,22349,875341,39169,16820,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.07","Spurs","TOT",3,1265,1165,1210,1130,1320,1200,"MID",2,1,"Wirtz (LIV)","Florian Wirtz",0.6,61.6,3.6,15,0.162,0.1,0.262,0.51,1.6,1.4,15.4,25.52,9.64,5.04,0.67,1.684
382,176,20,10,TRUE,"2025-12-27T15:00:00Z",2,1,18,FALSE,90,1,0,0,1,0,0,0,0,0,0,3,45,53.2,48.5,35,13.7,2,2,2,6,1,0.75,0.38,1.13,1.07,81,332529,1341010,344871,12342,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.07","Wolves","WOL",3,1230,1085,1170,1050,1290,1120,"MID",2,1,"Wirtz (LIV)","Florian Wirtz",0.6,79.6,5.2,21.6,0.186,0.142,0.328,0.724,2,1,21.8,33.34,16,7.1,1.54,1.43
382,186,11,3,TRUE,"2026-01-01T17:30:00Z",0,0,19,FALSE,65,0,0,1,0,0,0,0,0,0,0,0,12,10.4,27.2,52,9,0,3,3,6,1,0.62,0.07,0.69,0.52,82,204699,1578392,220175,15476,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.68","Leeds","LEE",3,1230,1145,1170,1100,1290,1190,"MID",0,0,"Wirtz (LIV)","Florian Wirtz",0.4,82.8,6.6,27.8,0.324,0.19,0.514,0.908,2,1.2,25,38.72,24.88,8.86,1.99,1.488
382,195,10,10,FALSE,"2026-01-04T15:15:00Z",2,2,20,FALSE,75,1,0,0,1,0,0,0,0,0,0,3,31,38.6,22.9,31,9.3,0,6,1,7,1,0.45,0.44,0.89,0.38,82,-52338,1361940,45838,98176,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.75","Fulham","FUL",3,1265,1090,1210,1080,1320,1100,"MID",2,2,"Wirtz (LIV)","Florian Wirtz",0.6,77.8,5.8,25.4,0.308,0.172,0.48,0.93,1.8,1,27.8,35.72,24.2,8.78,1.36,1.598
382,201,1,3,FALSE,"2026-01-08T20:00:00Z",0,0,21,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,17,7.2,20.6,4,3.2,0,4,1,5,1,0,0.03,0.03,0.57,82,-37102,1322268,44200,81302,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.57","Arsenal","ARS",5,1265,1300,1210,1340,1320,1260,"MID",0,0,"Wirtz (LIV)","Florian Wirtz",0.4,79.4,7.2,29.4,0.398,0.248,0.646,0.944,1.6,0.8,33.6,34.38,30.84,9.9,0.36,1.488
382,215,3,10,TRUE,"2026-01-17T15:00:00Z",1,1,22,FALSE,90,1,0,0,1,0,0,0,0,0,0,3,33,53.8,49.4,63,16.6,1,1,0,2,1,0.52,0.59,1.11,0.4,82,162965,1509937,202136,39171,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.40","Burnley","BUR",3,1230,1095,1170,1090,1290,1100,"MID",1,1,"Wirtz (LIV)","Florian Wirtz",0.4,82,6.8,27.6,0.388,0.226,0.614,0.722,1.2,0.8,30.8,31.66,28.24,9.1,3.19,1.184
382,222,4,2,FALSE,"2026-01-24T17:30:00Z",3,2,23,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,6,5.4,39,15,5.9,1,3,0,4,1,0.09,0.12,0.21,2.35,83,215895,1728009,249340,33445,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"2.35","Bournemouth","BOU",3,1265,1150,1210,1100,1320,1200,"MID",2,3,"Wirtz (LIV)","Florian Wirtz",0.4,82,7.2,27.6,0.468,0.302,0.77,0.588,1,0.8,37,33.72,32.64,10.36,0.92,1.688
383,1,4,0,TRUE,"2025-08-15T19:00:00Z",4,2,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12733,0,0,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.70","Bournemouth","BOU",3,1230,1220,1170,1240,1290,1200,"MID",4,2,"Luis Díaz (LIV)","Luis Díaz Marulanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,1.564
383,19,15,0,FALSE,"2025-08-25T19:00:00Z",2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-4506,8134,0,4506,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.93","Newcastle","NEW",3,1265,1160,1210,1170,1320,1150,"MID",3,2,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.71,1.61
383,25,1,0,TRUE,"2025-08-31T15:30:00Z",1,0,3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-1344,6929,0,1344,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.49","Arsenal","ARS",5,1230,1375,1170,1400,1290,1350,"MID",1,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,3.5,2,0,0,0,0,0.5,1.48
383,34,3,0,FALSE,"2025-09-14T13:00:00Z",0,1,4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-565,6407,0,565,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.13","Burnley","BUR",3,1265,1055,1210,1010,1320,1100,"MID",1,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,2.66666666666667,1.33333333333333,0,0,0,0,2.43,1.508
383,46,9,0,TRUE,"2025-09-20T11:30:00Z",2,1,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-217,6213,0,217,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.70","Everton","EVE",3,1230,1130,1170,1130,1290,1130,"MID",2,1,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,2.25,1,0,0,0,0,0.9,1.356
383,54,8,0,FALSE,"2025-09-27T14:00:00Z",2,1,6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-145,6070,0,145,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"2.92","Crystal Palace","CRY",3,1265,1165,1210,1150,1320,1180,"MID",1,2,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,2.2,1,0,0,0,0,2.13,1.352
383,65,7,0,FALSE,"2025-10-04T16:30:00Z",2,1,7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-87,5986,0,87,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.00","Chelsea","CHE",3,1265,1180,1210,1140,1320,1220,"MID",1,2,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.6,1,0,0,0,0,1.95,1.334
383,75,14,0,TRUE,"2025-10-19T15:30:00Z",1,2,8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-99,5888,0,99,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.34","Man Utd","MUN",3,1230,1205,1170,1150,1290,1260,"MID",1,2,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.2,1,0,0,0,0,2.75,1.582
383,84,5,0,FALSE,"2025-10-25T19:00:00Z",3,2,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-46,5847,0,46,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"2.75","Brentford","BRE",3,1265,1135,1210,1100,1320,1170,"MID",2,3,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.2,1.4,0,0,0,0,2.3,2.032
383,95,2,0,TRUE,"2025-11-01T20:00:00Z",2,0,10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-47,5799,0,47,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.41","Aston Villa","AVL",3,1230,1185,1170,1170,1290,1200,"MID",2,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.4,2,0,0,0,0,1.19,2.006
383,106,13,0,FALSE,"2025-11-09T16:30:00Z",3,0,11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-37,5763,0,37,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.60","Man City","MCI",4,1265,1250,1210,1210,1320,1290,"MID",0,3,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.4,1.8,0,0,0,0,0.72,2.064
383,117,16,0,TRUE,"2025-11-22T15:00:00Z",0,3,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-46,5719,0,46,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.58","Nott'm Forest","NFO",3,1230,1130,1170,1110,1290,1150,"MID",0,3,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.2,2,0,0,0,0,1.94,1.782
383,130,19,0,FALSE,"2025-11-30T14:05:00Z",0,2,13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-21,5700,0,21,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.29","West Ham","WHU",3,1265,1075,1210,1050,1320,1100,"MID",2,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1,2.2,0,0,0,0,1.25,1.78
383,137,17,0,TRUE,"2025-12-03T20:15:00Z",1,1,14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-9,5690,0,9,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.41","Sunderland","SUN",3,1230,1145,1170,1120,1290,1170,"MID",1,1,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.2,1.8,0,0,0,0,1.44,1.48
383,146,11,0,FALSE,"2025-12-06T17:30:00Z",3,3,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-17,5674,0,17,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.51","Leeds","LEE",3,1265,1095,1210,1080,1320,1110,"MID",3,3,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1,1.4,0,0,0,0,1.91,1.308
383,156,6,0,TRUE,"2025-12-13T15:00:00Z",2,0,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-23,5651,0,23,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.90","Brighton","BHA",3,1230,1160,1170,1110,1290,1210,"MID",2,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.2,2,0,0,0,0,1.88,1.452
383,169,18,0,FALSE,"2025-12-20T17:30:00Z",1,2,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-19,5634,0,19,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.07","Spurs","TOT",3,1265,1165,1210,1130,1320,1200,"MID",2,1,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.6,1.4,0,0,0,0,0.67,1.684
383,176,20,0,TRUE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-19,5614,0,19,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"1.07","Wolves","WOL",3,1230,1085,1170,1050,1290,1120,"MID",2,1,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.54,1.43
383,186,11,0,TRUE,"2026-01-01T17:30:00Z",0,0,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-10,5606,0,10,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.68","Leeds","LEE",3,1230,1145,1170,1100,1290,1190,"MID",0,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,2,1.2,0,0,0,0,1.99,1.488
383,195,10,0,FALSE,"2026-01-04T15:15:00Z",2,2,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-7,5598,0,7,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.75","Fulham","FUL",3,1265,1090,1210,1080,1320,1100,"MID",2,2,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.8,1,0,0,0,0,1.36,1.598
383,201,1,0,FALSE,"2026-01-08T20:00:00Z",0,0,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-5,5594,0,5,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.57","Arsenal","ARS",5,1265,1300,1210,1340,1320,1260,"MID",0,0,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,0,0.36,1.488
383,215,3,0,TRUE,"2026-01-17T15:00:00Z",1,1,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-13,5582,0,13,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"0.40","Burnley","BUR",3,1230,1095,1170,1090,1290,1100,"MID",1,1,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1.2,0.8,0,0,0,0,3.19,1.184
383,222,4,0,FALSE,"2026-01-24T17:30:00Z",3,2,23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-10,5572,0,10,383,"Luis","Díaz Marulanda","Luis Díaz",12,3,"244731.jpg","Liverpool","LIV",4,"2.35","Bournemouth","BOU",3,1265,1150,1210,1100,1320,1200,"MID",2,3,"Luis Díaz (LIV)","Luis Díaz Marulanda",0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0.92,1.688
384,1,4,7,TRUE,"2025-08-15T19:00:00Z",4,2,1,FALSE,90,1,0,0,2,0,0,0,0,0,0,0,34,48.2,39.6,46,13.4,1,6,1,8,1,0.2,0.44,0.64,1.7,75,0,694300,0,0,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"1.70","Bournemouth","BOU",3,1230,1220,1170,1240,1290,1200,"MID",4,2,"Gakpo (LIV)","Cody Gakpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,1.564
384,19,15,10,FALSE,"2025-08-25T19:00:00Z",2,3,2,FALSE,90,0,2,0,2,0,0,0,0,0,0,2,29,39.4,22.3,8,7,2,4,3,9,1,0.06,0.07,0.13,0.93,75,79237,906927,164597,85360,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"0.93","Newcastle","NEW",3,1265,1160,1210,1170,1320,1150,"MID",3,2,"Gakpo (LIV)","Cody Gakpo",0,90,7,34,0.2,0.44,0.64,1.7,4,2,46,39.6,48.2,13.4,0.71,1.61
384,25,1,3,TRUE,"2025-08-31T15:30:00Z",1,0,3,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,10,11.4,13.9,22,4.7,2,2,1,5,1,0.05,0.01,0.06,0.49,76,548692,1572398,655549,106857,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"0.49","Arsenal","ARS",5,1230,1375,1170,1400,1290,1350,"MID",1,0,"Gakpo (LIV)","Cody Gakpo",0,90,8.5,31.5,0.13,0.255,0.385,1.315,3.5,2,27,30.95,43.8,10.2,0.5,1.48
384,34,3,3,FALSE,"2025-09-14T13:00:00Z",0,1,4,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,14,4.2,35.8,32,7.2,1,0,0,1,1,0.21,0.32,0.53,0.13,77,583673,2257402,766169,182496,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"0.13","Burnley","BUR",3,1265,1055,1210,1010,1320,1100,"MID",1,0,"Gakpo (LIV)","Cody Gakpo",0.333333333333333,90,6.66666666666667,24.3333333333333,0.103333333333333,0.173333333333333,0.276666666666667,1.04,2.66666666666667,1.33333333333333,25.3333333333333,25.2666666666667,33,8.36666666666667,2.43,1.508
384,46,9,2,TRUE,"2025-09-20T11:30:00Z",2,1,5,FALSE,60,0,0,0,1,0,0,0,0,0,0,0,10,9.2,25.8,10,4.5,4,2,1,7,1,0.08,0.1,0.18,0.66,77,-27622,2182346,173699,201321,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"0.70","Everton","EVE",3,1230,1130,1170,1130,1290,1130,"MID",2,1,"Gakpo (LIV)","Cody Gakpo",0.5,90,5.75,21.75,0.13,0.21,0.34,0.8125,2.25,1,27,27.9,25.8,8.075,0.9,1.356
384,54,8,1,FALSE,"2025-09-27T14:00:00Z",2,1,6,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,2,0,12.9,16,2.9,0,0,0,0,0,0.15,0.02,0.17,0.85,76,-400274,1774566,88137,488411,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"2.92","Crystal Palace","CRY",3,1265,1165,1210,1150,1320,1180,"MID",1,2,"Gakpo (LIV)","Cody Gakpo",0.4,84,5,19.4,0.12,0.188,0.308,0.782,2.2,1,23.6,27.48,22.48,7.36,2.13,1.352
384,65,7,7,FALSE,"2025-10-04T16:30:00Z",2,1,7,FALSE,90,1,0,0,2,0,0,0,0,0,0,0,32,43.2,38.4,47,12.9,2,8,0,10,1,0.55,0.38,0.93,1,75,-359392,1434059,34991,394383,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"1.00","Chelsea","CHE",3,1265,1180,1210,1140,1320,1220,"MID",1,2,"Gakpo (LIV)","Cody Gakpo",0.4,75,3.8,13,0.11,0.104,0.214,0.612,1.6,1,17.6,22.14,12.84,5.26,1.95,1.334
384,75,14,7,TRUE,"2025-10-19T15:30:00Z",1,2,8,FALSE,90,1,0,0,2,0,0,0,0,0,0,0,20,31.4,45.1,62,13.9,0,2,0,2,1,1.47,0.09,1.56,1.34,75,4039,1470764,143655,139616,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"1.34","Man Utd","MUN",3,1230,1205,1170,1150,1290,1260,"MID",1,2,"Gakpo (LIV)","Cody Gakpo",0.4,75,3.2,13.6,0.208,0.166,0.374,0.626,1.2,1,25.4,25.36,13.6,6.44,2.75,1.582
384,84,5,2,FALSE,"2025-10-25T19:00:00Z",3,2,9,FALSE,60,0,0,0,3,0,0,0,0,0,0,0,14,3.6,33.1,3,4,0,1,0,1,1,0.04,0.48,0.52,2.37,75,352704,1850629,396097,43393,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"2.75","Brentford","BRE",3,1265,1135,1210,1100,1320,1170,"MID",2,3,"Gakpo (LIV)","Cody Gakpo",0.2,75,4,15.6,0.492,0.182,0.674,0.796,1.2,1.4,33.4,31.6,17.6,8.28,2.3,2.032
384,95,2,3,TRUE,"2025-11-01T20:00:00Z",2,0,10,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,11,5.2,25,18,4.8,2,3,1,6,1,0.17,0.14,0.31,0.41,76,-68816,1773481,114925,183741,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"0.41","Aston Villa","AVL",3,1230,1185,1170,1170,1290,1200,"MID",2,0,"Gakpo (LIV)","Cody Gakpo",0,69,3.8,15.6,0.458,0.214,0.672,1.244,1.4,2,27.6,31.06,17.48,7.64,1.19,2.006
384,106,13,1,FALSE,"2025-11-09T16:30:00Z",3,0,11,FALSE,34,0,0,0,1,0,0,0,0,0,0,0,-2,0,1.2,9,1,1,2,0,3,0,0.15,0.02,0.17,0.27,76,-134554,1632860,45041,179595,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"1.60","Man City","MCI",4,1265,1250,1210,1210,1320,1290,"MID",0,3,"Gakpo (LIV)","Cody Gakpo",0.2,75,4,15.8,0.476,0.222,0.698,1.194,1.4,1.8,29.2,30.9,16.68,7.7,0.72,2.064
384,117,16,2,TRUE,"2025-11-22T15:00:00Z",0,3,12,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,10,6.2,16.3,26,4.9,0,2,2,4,1,0.36,0.05,0.41,1.58,75,38214,1699604,161579,123365,384,"Cody","Gakpo","Gakpo",12,3,"243298.jpg","Liverpool","LIV",4,"1.58","Nott'm Forest","NFO",3,1230,1130,1170,1110,1290,1150,"MID",0,3,"Gakpo (LIV)","Cody Gakpo",0.2,72.8,4,15,0.476,0.222,0.698,1.078,1.2,2,27.8,28.56,16.68,7.32,1.94,1.782
