"","website_short_name","team_name","position","price","total_points","gameweek","minutes_played","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus_points_allocated","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_balance","selected","transfers_in","transfers_out","first_name","second_name","team_strength","total_xg_conceded","opposition_team","opposition_fixture_difficulty","team_elo","opposition_elo","team_attack_elo","opposition_attack_elo","team_defence_elo","opposition_defence_elo","was_home"
"12082","J.Ramsey","Newcastle","MID","£5.3",1,15,90,0,0,0,1,0,0,0,1,0,0,0,8,1.8,17.1,18,3.7,1,8,2,11,0.09,0.29,0.38,1.38,-110,25627,502,612,"Jacob","Ramsey",3,1.61,"Burnley",3,1160,1095,1170,1090,1150,1100,TRUE
"12083","J.Ramsey","Newcastle","MID","£5.3",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-429,25318,521,950,"Jacob","Ramsey",3,0.3,"Sunderland",3,1220,1100,1180,1100,1260,1100,FALSE
"12084","J.Ramsey","Newcastle","MID","£5.3",2,17,88,0,0,0,2,0,0,0,0,0,0,0,11,2.2,4.9,4,1.1,1,8,0,9,0,0.03,0.03,1.22,-27,25490,753,780,"Jacob","Ramsey",3,1.22,"Chelsea",3,1160,1190,1170,1160,1150,1220,TRUE
"12085","J.Ramsey","Newcastle","MID","£5.3",2,18,67,0,0,0,1,0,0,0,0,0,0,0,15,8.4,7.3,8,2.4,2,5,3,10,0,0.02,0.02,0.69,618,26375,1201,583,"Jacob","Ramsey",3,1.27,"Man Utd",3,1220,1135,1180,1100,1260,1170,FALSE
"12086","J.Ramsey","Newcastle","MID","£5.3",1,19,10,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,2,0.3,0,3,0,3,0,0,0,0.13,410,27007,960,550,"Jacob","Ramsey",3,1.09,"Burnley",3,1220,1055,1180,1010,1260,1100,FALSE
"12087","J.Ramsey","Newcastle","MID","£5.3",1,20,27,0,0,0,0,0,0,0,0,0,0,0,4,3,1.3,2,0.6,0,3,1,4,0,0.02,0.02,0.11,-107,26782,467,574,"Jacob","Ramsey",3,0.7,"Crystal Palace",3,1160,1205,1170,1150,1150,1260,TRUE
"12088","J.Ramsey","Newcastle","MID","£5.3",1,21,14,0,0,0,1,0,0,0,0,0,0,0,5,4.6,11.3,0,1.6,1,1,0,2,0,0.01,0.01,0.19,-193,26695,383,576,"Jacob","Ramsey",3,1.89,"Leeds",3,1160,1145,1170,1100,1150,1190,TRUE
"12089","J.Ramsey","Newcastle","MID","£5.3",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240,26625,496,736,"Jacob","Ramsey",3,0.29,"Wolves",3,1220,1070,1180,1050,1260,1090,FALSE
"12090","J.Ramsey","Newcastle","MID","£5.3",1,23,42,0,0,0,1,0,0,0,0,0,0,0,8,8.2,3.3,4,1.6,1,3,3,7,0.06,0.02,0.08,0.66,-84,26634,366,450,"Jacob","Ramsey",3,1.16,"Aston Villa",3,1160,1185,1170,1170,1150,1200,TRUE
"12091","Wissa","Newcastle","ST","£7.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264591,0,0,"Yoane","Wissa",3,0.2,"Nott'm Forest",3,1220,1100,1180,1100,1260,1100,FALSE
"12092","Wissa","Newcastle","ST","£7.5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97482,176219,4602,102084,"Yoane","Wissa",3,0.7,"Aston Villa",3,1160,1185,1170,1170,1150,1200,TRUE
"12093","Wissa","Newcastle","ST","£7.5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60419,119005,2550,62969,"Yoane","Wissa",3,0.69,"Sunderland",3,1220,1100,1180,1100,1260,1100,FALSE
"12094","Wissa","Newcastle","ST","£7.5",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8140,136656,76588,68448,"Yoane","Wissa",3,0.5,"Wolves",3,1160,1085,1170,1050,1150,1120,TRUE
"12095","Wissa","Newcastle","ST","£7.5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39179,95947,603,39782,"Yoane","Wissa",3,0.56,"Bournemouth",3,1220,1150,1180,1100,1260,1200,FALSE
"12096","Wissa","Newcastle","ST","£7.4",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16529,80323,257,16786,"Yoane","Wissa",3,2.04,"Arsenal",5,1160,1375,1170,1400,1150,1350,TRUE
"12097","Wissa","Newcastle","ST","£7.4",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7125,73669,201,7326,"Yoane","Wissa",3,0.29,"Nott'm Forest",3,1160,1130,1170,1110,1150,1150,TRUE
"12098","Wissa","Newcastle","ST","£7.4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6327,67528,304,6631,"Yoane","Wissa",3,0.91,"Brighton",3,1220,1150,1180,1090,1260,1210,FALSE
"12099","Wissa","Newcastle","ST","£7.4",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2677,65028,171,2848,"Yoane","Wissa",3,1.53,"Fulham",3,1160,1130,1170,1140,1150,1120,TRUE
"12100","Wissa","Newcastle","ST","£7.4",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2324,62777,156,2480,"Yoane","Wissa",3,1.75,"West Ham",3,1220,1075,1180,1050,1260,1100,FALSE
"12101","Wissa","Newcastle","ST","£7.3",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1449,61398,95,1544,"Yoane","Wissa",3,2.64,"Brentford",3,1220,1135,1180,1100,1260,1170,FALSE
"12102","Wissa","Newcastle","ST","£7.3",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1174,60294,192,1366,"Yoane","Wissa",3,2.49,"Man City",4,1160,1305,1170,1230,1150,1380,TRUE
"12103","Wissa","Newcastle","ST","£7.3",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-800,59552,117,917,"Yoane","Wissa",3,0.99,"Everton",3,1220,1100,1180,1110,1260,1090,FALSE
"12104","Wissa","Newcastle","ST","£7.3",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-413,59186,102,515,"Yoane","Wissa",3,0.75,"Spurs",3,1160,1175,1170,1150,1150,1200,TRUE
"12105","Wissa","Newcastle","ST","£7.3",1,15,16,0,0,0,1,0,0,0,0,0,0,0,2,0.2,2.1,4,0.6,0,1,0,1,0,0.06,0.06,1.06,112,59378,562,450,"Yoane","Wissa",3,1.61,"Burnley",3,1160,1095,1170,1090,1150,1100,TRUE
"12106","Wissa","Newcastle","ST","£7.3",1,16,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0.2,0,0,0,0,0,0,0,0.03,5772,65560,6735,963,"Yoane","Wissa",3,0.3,"Sunderland",3,1220,1100,1180,1100,1260,1100,FALSE
"12107","Wissa","Newcastle","ST","£7.3",0,17,17,0,0,0,0,0,0,0,1,0,0,0,-1,0,3.3,0,0.2,0,1,0,1,0,0.28,0.28,0.18,9190,75481,11391,2201,"Yoane","Wissa",3,1.22,"Chelsea",3,1160,1190,1170,1160,1150,1220,TRUE
"12108","Wissa","Newcastle","ST","£7.3",1,18,22,0,0,0,0,0,0,0,0,0,0,0,2,0.2,10.3,8,1.9,0,1,0,1,0.14,0,0.14,0.58,-3868,70650,2815,6683,"Yoane","Wissa",3,1.27,"Man Utd",3,1220,1135,1180,1100,1260,1170,FALSE
"12109","Wissa","Newcastle","ST","£7.3",6,19,79,1,0,0,1,0,0,0,0,0,0,0,29,36.2,2,51,8.9,1,1,1,3,1.08,0.01,1.09,0.95,145,72687,3393,3248,"Yoane","Wissa",3,1.09,"Burnley",3,1220,1055,1180,1010,1260,1100,FALSE
"12110","Wissa","Newcastle","ST","£7.3",2,20,77,0,0,1,0,0,0,0,0,0,0,0,5,2.2,0.7,21,2.4,0,1,0,1,0.15,0,0.15,0.63,22260,95373,26720,4460,"Yoane","Wissa",3,0.7,"Crystal Palace",3,1160,1205,1170,1150,1150,1260,TRUE
"12111","Wissa","Newcastle","ST","£7.3",1,21,15,0,0,0,1,0,0,0,0,0,0,0,-1,0,1.2,9,0.6,0,2,0,2,0.14,0,0.14,0.19,45783,142984,52597,6814,"Yoane","Wissa",3,1.89,"Leeds",3,1160,1145,1170,1100,1150,1190,TRUE
"12112","Wissa","Newcastle","ST","£7.3",1,22,23,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,2,0.5,0,1,1,2,0,0,0,0.03,-10140,130303,13884,24024,"Yoane","Wissa",3,0.29,"Wolves",3,1220,1070,1180,1050,1260,1090,FALSE
"12113","Wissa","Newcastle","ST","£7.3",2,23,61,0,0,0,1,0,0,0,0,0,0,0,8,2.8,12.9,25,4.1,0,3,0,3,0.05,0.05,0.1,0.64,-5496,125514,12983,18479,"Yoane","Wissa",3,1.16,"Aston Villa",3,1160,1185,1170,1170,1150,1200,TRUE
"12114","Pope","Newcastle","GK","£5",9,1,90,0,0,1,0,0,0,0,0,0,3,2,32,27,0,0,2.7,1,16,0,0,0,0,0,0.2,0,320357,0,0,"Nick","Pope",3,0.2,"Aston Villa",3,1220,1145,1180,1150,1260,1140,FALSE
"12115","Pope","Newcastle","GK","£5",4,2,90,0,1,0,3,0,0,0,0,0,1,0,7,10,0,0,1,1,4,0,0,0,0,0,0.7,16152,440142,42931,26779,"Nick","Pope",3,0.7,"Liverpool",4,1160,1265,1170,1210,1150,1320,TRUE
"12116","Pope","Newcastle","GK","£5",5,3,90,0,0,1,0,0,0,0,1,0,1,0,21,10.2,0,0,1,1,11,0,0,0,0,0,0.69,96770,625713,131789,35019,"Nick","Pope",3,0.69,"Leeds",3,1220,1095,1180,1080,1260,1110,FALSE
"12117","Pope","Newcastle","GK","£5",8,4,90,0,0,1,0,0,0,0,0,0,3,1,29,26.4,0,0,2.6,0,7,0,0,0,0,0,0.5,73146,712259,114642,41496,"Nick","Pope",3,0.5,"Wolves",3,1160,1085,1170,1050,1150,1120,TRUE
"12118","Pope","Newcastle","GK","£5",6,5,90,0,0,1,0,0,0,0,0,0,2,0,26,14.8,0,0,1.5,1,11,0,0,0,0,0,0.56,17973,710797,50708,32735,"Nick","Pope",3,0.56,"Bournemouth",3,1220,1150,1180,1100,1260,1200,FALSE
"12119","Pope","Newcastle","GK","£5",2,6,90,0,0,0,2,0,0,0,0,0,5,0,20,46.8,0,0,4.7,3,14,1,0,0,0,0,2.04,85705,812091,143406,57701,"Nick","Pope",3,2.04,"Arsenal",5,1160,1375,1170,1400,1150,1350,TRUE
"12120","Pope","Newcastle","GK","£5.1",7,7,90,0,0,1,0,0,0,0,0,0,4,0,31,29,0,0,2.9,1,8,0,0,0,0,0,0.29,214146,1062484,243259,29113,"Nick","Pope",3,0.29,"Nott'm Forest",3,1160,1130,1170,1110,1150,1150,TRUE
"12121","Pope","Newcastle","GK","£5.1",2,8,90,0,0,0,2,0,0,0,0,0,3,0,10,20,0,0,2,3,14,0,0,0,0,0,0.91,302387,1390465,336517,34130,"Nick","Pope",3,0.91,"Brighton",3,1220,1150,1180,1090,1260,1210,FALSE
"12122","Pope","Newcastle","GK","£5.2",3,9,90,0,0,0,1,0,0,0,0,0,4,0,14,27.4,0,0,2.7,0,7,0,0,0,0,0,1.53,83526,1480976,119920,36394,"Nick","Pope",3,1.53,"Fulham",3,1160,1130,1170,1140,1150,1120,TRUE
"12123","Pope","Newcastle","GK","£5.2",3,10,90,0,0,0,3,0,0,0,0,0,7,0,15,46.4,0,0,4.6,7,10,0,0,0,0,0,1.75,36915,1530542,86073,49158,"Nick","Pope",3,1.75,"West Ham",3,1220,1075,1180,1050,1260,1100,FALSE
"12124","Pope","Newcastle","GK","£5.2",3,11,76,0,0,0,1,0,0,0,0,0,3,0,16,26.6,0,0,2.7,4,7,0,0,0,0,0,0.82,-31574,1485466,27666,59240,"Nick","Pope",3,2.64,"Brentford",3,1220,1135,1180,1100,1260,1170,FALSE
"12125","Pope","Newcastle","GK","£5.2",3,12,90,0,0,0,1,0,0,0,0,0,3,0,12,26.6,0,0,2.7,0,4,0,0,0,0,0,2.49,-100080,1366400,11140,111220,"Nick","Pope",3,2.49,"Man City",4,1160,1305,1170,1230,1150,1380,TRUE
"12126","Pope","Newcastle","GK","£5.2",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8825,1329849,25760,34585,"Nick","Pope",3,0.99,"Everton",3,1220,1100,1180,1110,1260,1090,FALSE
"12127","Pope","Newcastle","GK","£5.2",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-217180,1154093,3126,220306,"Nick","Pope",3,0.75,"Spurs",3,1160,1175,1170,1150,1150,1200,TRUE
"12128","Pope","Newcastle","GK","£5.1",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-234125,925262,432,234557,"Nick","Pope",3,1.61,"Burnley",3,1160,1095,1170,1090,1150,1100,TRUE
"12129","Pope","Newcastle","GK","£5.1",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267301,667553,312,267613,"Nick","Pope",3,0.3,"Sunderland",3,1220,1100,1180,1100,1260,1100,FALSE
"12130","Pope","Newcastle","GK","£5.1",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68128,609477,615,68743,"Nick","Pope",3,1.22,"Chelsea",3,1160,1190,1170,1160,1150,1220,TRUE
"12131","Pope","Newcastle","GK","£5.1",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32504,575913,681,33185,"Nick","Pope",3,1.27,"Man Utd",3,1220,1135,1180,1100,1260,1170,FALSE
"12132","Pope","Newcastle","GK","£5.1",2,19,90,0,0,0,1,0,0,0,0,0,2,0,9,14.8,0,0,1.5,1,6,0,0,0,0,0,1.09,3525,598197,14595,11070,"Nick","Pope",3,1.09,"Burnley",3,1220,1055,1180,1010,1260,1100,FALSE
"12133","Pope","Newcastle","GK","£5.1",6,20,90,0,0,1,0,0,0,0,0,0,1,0,22,11.2,0,0,1.1,0,5,0,0,0,0,0,0.7,7673,595467,20524,12851,"Nick","Pope",3,0.7,"Crystal Palace",3,1160,1205,1170,1150,1150,1260,TRUE
"12134","Pope","Newcastle","GK","£5.1",2,21,90,0,0,0,3,0,0,0,0,0,3,0,3,21,0,0,2.1,1,6,0,0,0,0,0,1.89,55795,658841,65115,9320,"Nick","Pope",3,1.89,"Leeds",3,1160,1145,1170,1100,1150,1190,TRUE
"12135","Pope","Newcastle","GK","£5.1",6,22,90,0,0,1,0,0,0,0,0,0,2,0,27,19.8,0,0,2,1,9,0,0,0,0,0,0.29,10707,668298,25991,15284,"Nick","Pope",3,0.29,"Wolves",3,1220,1070,1180,1050,1260,1090,FALSE
"12136","Pope","Newcastle","GK","£5.1",3,23,90,0,0,0,2,0,0,0,0,0,6,0,17,36.6,0,0,3.7,2,13,0,0,0,0,0,1.16,-13508,651436,4672,18180,"Nick","Pope",3,1.16,"Aston Villa",3,1160,1185,1170,1170,1150,1200,TRUE
"12137","Gillespie","Newcastle","GK","£4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13228,0,0,"Mark","Gillespie",3,0.2,"Aston Villa",3,1220,1145,1180,1150,1260,1140,FALSE
"12138","Gillespie","Newcastle","GK","£4",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,16157,613,1013,"Mark","Gillespie",3,0.7,"Liverpool",4,1160,1265,1170,1210,1150,1320,TRUE
"12139","Gillespie","Newcastle","GK","£4",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-493,17007,658,1151,"Mark","Gillespie",3,0.69,"Leeds",3,1220,1095,1180,1080,1260,1110,FALSE
"12140","Gillespie","Newcastle","GK","£4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-392,17331,528,920,"Mark","Gillespie",3,0.5,"Wolves",3,1160,1085,1170,1050,1150,1120,TRUE
"12141","Gillespie","Newcastle","GK","£4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240,17431,415,655,"Mark","Gillespie",3,0.56,"Bournemouth",3,1220,1150,1180,1100,1260,1200,FALSE
"12142","Gillespie","Newcastle","GK","£4",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-392,17253,330,722,"Mark","Gillespie",3,2.04,"Arsenal",5,1160,1375,1170,1400,1150,1350,TRUE
"12143","Gillespie","Newcastle","GK","£4",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-370,17028,191,561,"Mark","Gillespie",3,0.29,"Nott'm Forest",3,1160,1130,1170,1110,1150,1150,TRUE
"12144","Gillespie","Newcastle","GK","£4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323,16966,232,555,"Mark","Gillespie",3,0.91,"Brighton",3,1220,1150,1180,1090,1260,1210,FALSE
"12145","Gillespie","Newcastle","GK","£4",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-301,16803,130,431,"Mark","Gillespie",3,1.53,"Fulham",3,1160,1130,1170,1140,1150,1120,TRUE
"12146","Gillespie","Newcastle","GK","£4",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260,16677,92,352,"Mark","Gillespie",3,1.75,"West Ham",3,1220,1075,1180,1050,1260,1100,FALSE
"12147","Gillespie","Newcastle","GK","£4",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-193,16625,94,287,"Mark","Gillespie",3,2.64,"Brentford",3,1220,1135,1180,1100,1260,1170,FALSE
"12148","Gillespie","Newcastle","GK","£3.9",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,17108,262,270,"Mark","Gillespie",3,2.49,"Man City",4,1160,1305,1170,1230,1150,1380,TRUE
"12149","Gillespie","Newcastle","GK","£3.9",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,17472,224,227,"Mark","Gillespie",3,0.99,"Everton",3,1220,1100,1180,1110,1260,1090,FALSE
"12150","Gillespie","Newcastle","GK","£3.9",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17149,214,183,"Mark","Gillespie",3,0.75,"Spurs",3,1160,1175,1170,1150,1150,1200,TRUE
"12151","Gillespie","Newcastle","GK","£3.9",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17095,262,245,"Mark","Gillespie",3,1.61,"Burnley",3,1160,1095,1170,1090,1150,1100,TRUE
"12152","Gillespie","Newcastle","GK","£3.9",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,17370,382,455,"Mark","Gillespie",3,0.3,"Sunderland",3,1220,1100,1180,1100,1260,1100,FALSE
"12153","Gillespie","Newcastle","GK","£3.9",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,17664,509,253,"Mark","Gillespie",3,1.22,"Chelsea",3,1160,1190,1170,1160,1150,1220,TRUE
"12154","Gillespie","Newcastle","GK","£3.9",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,18027,302,386,"Mark","Gillespie",3,1.27,"Man Utd",3,1220,1135,1180,1100,1260,1170,FALSE
"12155","Gillespie","Newcastle","GK","£3.9",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110,17728,171,281,"Mark","Gillespie",3,1.09,"Burnley",3,1220,1055,1180,1010,1260,1100,FALSE
"12156","Gillespie","Newcastle","GK","£3.9",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,17247,143,190,"Mark","Gillespie",3,0.7,"Crystal Palace",3,1160,1205,1170,1150,1150,1260,TRUE
"12157","Gillespie","Newcastle","GK","£3.9",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,17182,127,197,"Mark","Gillespie",3,1.89,"Leeds",3,1160,1145,1170,1100,1150,1190,TRUE
"12158","Gillespie","Newcastle","GK","£3.9",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,17113,123,218,"Mark","Gillespie",3,0.29,"Wolves",3,1220,1070,1180,1050,1260,1090,FALSE
"12159","Gillespie","Newcastle","GK","£3.9",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,17091,73,127,"Mark","Gillespie",3,1.16,"Aston Villa",3,1160,1185,1170,1170,1150,1200,TRUE
"12160","Odysseas","Newcastle","GK","£4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4189,0,0,"Odysseas","Vlachodimos",3,0.2,"Aston Villa",3,1220,1145,1180,1150,1260,1140,FALSE
"12161","Odysseas","Newcastle","GK","£4",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-763,3398,0,763,"Odysseas","Vlachodimos",3,0.7,"Liverpool",4,1160,1265,1170,1210,1150,1320,TRUE
"12162","Odysseas","Newcastle","GK","£4",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-393,2998,0,393,"Odysseas","Vlachodimos",3,0.69,"Leeds",3,1220,1095,1180,1080,1260,1110,FALSE
"12163","Odysseas","Newcastle","GK","£4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287,2741,0,287,"Odysseas","Vlachodimos",3,0.5,"Wolves",3,1160,1085,1170,1050,1150,1120,TRUE
"12164","Odysseas","Newcastle","GK","£4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137,2611,0,137,"Odysseas","Vlachodimos",3,0.56,"Bournemouth",3,1220,1150,1180,1100,1260,1200,FALSE
"12165","Odysseas","Newcastle","GK","£4",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120,2496,0,120,"Odysseas","Vlachodimos",3,2.04,"Arsenal",5,1160,1375,1170,1400,1150,1350,TRUE
"12166","Odysseas","Newcastle","GK","£4",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113,2382,0,113,"Odysseas","Vlachodimos",3,0.29,"Nott'm Forest",3,1160,1130,1170,1110,1150,1150,TRUE
"12167","Odysseas","Newcastle","GK","£4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119,2270,0,119,"Odysseas","Vlachodimos",3,0.91,"Brighton",3,1220,1150,1180,1090,1260,1210,FALSE
"12168","Odysseas","Newcastle","GK","£4",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,2218,0,54,"Odysseas","Vlachodimos",3,1.53,"Fulham",3,1160,1130,1170,1140,1150,1120,TRUE
"12169","Odysseas","Newcastle","GK","£4",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,2174,0,46,"Odysseas","Vlachodimos",3,1.75,"West Ham",3,1220,1075,1180,1050,1260,1100,FALSE
"12170","Odysseas","Newcastle","GK","£4",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,2129,0,45,"Odysseas","Vlachodimos",3,2.64,"Brentford",3,1220,1135,1180,1100,1260,1170,FALSE
"12171","Odysseas","Newcastle","GK","£4",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,2082,0,46,"Odysseas","Vlachodimos",3,2.49,"Man City",4,1160,1305,1170,1230,1150,1380,TRUE
"12172","Odysseas","Newcastle","GK","£4",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,2056,0,26,"Odysseas","Vlachodimos",3,0.99,"Everton",3,1220,1100,1180,1110,1260,1090,FALSE
"12173","Odysseas","Newcastle","GK","£4",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,2032,0,28,"Odysseas","Vlachodimos",3,0.75,"Spurs",3,1160,1175,1170,1150,1150,1200,TRUE
"12174","Odysseas","Newcastle","GK","£4",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,1994,0,33,"Odysseas","Vlachodimos",3,1.61,"Burnley",3,1160,1095,1170,1090,1150,1100,TRUE
"12175","Odysseas","Newcastle","GK","£4",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,1930,0,68,"Odysseas","Vlachodimos",3,0.3,"Sunderland",3,1220,1100,1180,1100,1260,1100,FALSE
"12176","Odysseas","Newcastle","GK","£4",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,1906,0,26,"Odysseas","Vlachodimos",3,1.22,"Chelsea",3,1160,1190,1170,1160,1150,1220,TRUE
"12177","Odysseas","Newcastle","GK","£4",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,1871,0,30,"Odysseas","Vlachodimos",3,1.27,"Man Utd",3,1220,1135,1180,1100,1260,1170,FALSE
"12178","Odysseas","Newcastle","GK","£4",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,1851,0,21,"Odysseas","Vlachodimos",3,1.09,"Burnley",3,1220,1055,1180,1010,1260,1100,FALSE
"12179","Odysseas","Newcastle","GK","£4",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,1846,0,13,"Odysseas","Vlachodimos",3,0.7,"Crystal Palace",3,1160,1205,1170,1150,1150,1260,TRUE
